SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
2,today,0.005905126,7.403816,wh-gap,2
3,repeatedly,8.557897e-05,13.512384,wh-gap,2
4,then,0.00010382718,13.233528,wh-gap,2
5,again,4.7228023e-05,14.369997,wh-gap,2
6,yesterday,0.00021023465,12.215712,wh-gap,2
7,today,0.021669535,5.5281878,wh-gap,2
8,repeatedly,1.7891467e-05,15.770369,wh-gap,2
9,then,0.000479134,11.027283,wh-gap,2
10,again,0.000621608,10.651708,wh-gap,2
1,yesterday,1.7284736e-11,35.75171,nwh-ngap,2
2,today,2.7635048e-09,28.430853,nwh-ngap,2
3,repeatedly,4.462185e-11,34.383457,nwh-ngap,2
4,then,4.1679136e-09,27.838028,nwh-ngap,2
5,again,4.558783e-09,27.708704,nwh-ngap,2
6,yesterday,1.1342554e-09,29.715607,nwh-ngap,2
7,today,3.6364474e-09,28.034822,nwh-ngap,2
8,repeatedly,9.356606e-12,36.637154,nwh-ngap,2
9,then,3.598217e-09,28.05007,nwh-ngap,2
10,again,1.5564016e-08,25.93721,nwh-ngap,2
1,yesterday,3.5788146e-09,28.05787,nwh-gap,2
2,today,2.1762978e-06,18.809692,nwh-gap,2
3,repeatedly,1.0257528e-09,29.86067,nwh-gap,2
4,then,8.696055e-07,20.133135,nwh-gap,2
5,again,2.3843043e-06,18.678,nwh-gap,2
6,yesterday,1.8965999e-07,22.330082,nwh-gap,2
7,today,1.3258891e-06,19.524609,nwh-gap,2
8,repeatedly,4.8800306e-09,27.610462,nwh-gap,2
9,then,2.969954e-07,21.683056,nwh-gap,2
10,again,1.6963717e-06,19.169117,nwh-gap,2
1,then,0.0005218816,10.90399,wh-ngap,3
2,today,0.004838672,7.691173,wh-ngap,3
3,repeatedly,0.00026424418,11.88584,wh-ngap,3
4,then,0.00014579797,12.743742,wh-ngap,3
5,again,1.9777079e-05,15.625812,wh-ngap,3
6,yesterday,0.0016081122,9.2804165,wh-ngap,3
7,today,0.00477362,7.7107005,wh-ngap,3
8,repeatedly,5.81231e-05,14.070529,wh-ngap,3
9,then,0.0040653488,7.942405,wh-ngap,3
10,again,0.041078635,4.605468,wh-ngap,3
1,yesterday,0.0069799195,7.162574,wh-gap,3
2,today,0.0002158418,12.177738,wh-gap,3
3,repeatedly,0.00023145213,12.076999,wh-gap,3
4,then,8.806961e-05,13.470996,wh-gap,3
5,again,3.2302392e-05,14.917999,wh-gap,3
6,yesterday,0.000275091,11.827804,wh-gap,3
7,today,1.5492778e-06,19.299973,wh-gap,3
8,repeatedly,5.46802e-07,20.802479,wh-gap,3
9,then,0.0001885563,12.372717,wh-gap,3
10,again,0.0004223496,11.209274,wh-gap,3
1,yesterday,1.7800372e-11,35.7093,nwh-ngap,3
2,today,1.0195661e-08,26.54747,nwh-ngap,3
3,repeatedly,3.1935354e-11,34.866055,nwh-ngap,3
4,then,3.6347851e-09,28.035482,nwh-ngap,3
5,again,5.0910915e-09,27.549377,nwh-ngap,3
6,yesterday,1.5690408e-09,29.24747,nwh-ngap,3
7,today,6.5603794e-09,27.183573,nwh-ngap,3
8,repeatedly,3.972276e-12,37.873173,nwh-ngap,3
9,then,2.1075271e-08,25.499874,nwh-ngap,3
10,again,5.0219512e-08,24.247177,nwh-ngap,3
1,yesterday,1.5027294e-09,29.309767,nwh-gap,3
2,today,2.8696293e-06,18.410704,nwh-gap,3
3,repeatedly,1.6165091e-10,32.526398,nwh-gap,3
4,then,2.0570415e-07,22.212925,nwh-gap,3
5,again,3.2000635e-06,18.253468,nwh-gap,3
6,yesterday,4.714568e-07,21.01637,nwh-gap,3
7,today,4.796795e-07,20.991426,nwh-gap,3
8,repeatedly,5.688558e-09,27.38929,nwh-gap,3
9,then,3.233874e-06,18.238306,nwh-gap,3
10,again,7.276341e-07,20.390284,nwh-gap,3
1,yesterday,0.0021784578,8.842477,wh-ngap,4
2,today,0.0058473796,7.417994,wh-ngap,4
3,repeatedly,0.00059019885,10.726511,wh-ngap,4
4,then,0.00036946003,11.402294,wh-ngap,4
5,again,5.9229544e-05,14.0433235,wh-ngap,4
6,yesterday,0.0025187347,8.633085,wh-ngap,4
7,today,0.0102658365,6.606005,wh-ngap,4
8,repeatedly,7.065324e-05,13.788885,wh-ngap,4
9,then,0.0037273597,8.06763,wh-ngap,4
10,again,0.06409238,3.9637034,wh-ngap,4
1,yesterday,0.00016751378,12.543432,wh-gap,4
2,today,0.00012884807,12.922042,wh-gap,4
3,repeatedly,9.291726e-06,16.715622,wh-gap,4
4,then,5.7770747e-05,14.079301,wh-gap,4
5,again,0.00010511499,13.215744,wh-gap,4
6,yesterday,0.00020228361,12.271333,wh-gap,4
7,today,8.386178e-06,16.863556,wh-gap,4
8,repeatedly,5.1385916e-07,20.892124,wh-gap,4
9,then,8.2790146e-05,13.560182,wh-gap,4
10,again,8.8284716e-05,13.467477,wh-gap,4
1,yesterday,3.4016423e-10,31.453049,nwh-ngap,4
2,today,3.2398173e-08,24.879513,nwh-ngap,4
3,repeatedly,1.7254524e-10,32.432304,nwh-ngap,4
4,then,2.1910006e-08,25.443834,nwh-ngap,4
5,again,2.3169745e-08,25.363182,nwh-ngap,4
6,yesterday,4.2512758e-09,27.809458,nwh-ngap,4
7,today,1.7659183e-08,25.755007,nwh-ngap,4
8,repeatedly,1.4940373e-10,32.640064,nwh-ngap,4
9,then,6.8046275e-09,27.130836,nwh-ngap,4
10,again,7.36639e-08,23.694468,nwh-ngap,4
1,yesterday,1.1520549e-09,29.693144,nwh-gap,4
2,today,4.5719225e-06,17.738768,nwh-gap,4
3,repeatedly,3.6111944e-10,31.366804,nwh-gap,4
4,then,3.0086187e-07,21.664396,nwh-gap,4
5,again,2.6047214e-06,18.55044,nwh-gap,4
6,yesterday,2.9594716e-07,21.688156,nwh-gap,4
7,today,2.2636033e-07,22.074875,nwh-gap,4
8,repeatedly,1.1555325e-08,26.366867,nwh-gap,4
9,then,1.7363501e-06,19.135511,nwh-gap,4
10,again,7.0596565e-07,20.433899,nwh-gap,4
