SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
8,yesterday,9.400564e-09,26.664606,nwh-gap,3
9,frequently,1.5080701e-08,25.982721,nwh-gap,3
10,again,1.7386506e-07,22.455528,nwh-gap,3
1,yesterday,0.002114309,8.885598,wh-ngap,4
2,today,0.004387842,7.8322725,wh-ngap,4
3,repeatedly,6.0378727e-05,14.0156,wh-ngap,4
4,frequently,3.1412572e-05,14.958299,wh-ngap,4
5,again,3.9623163e-05,14.623297,wh-ngap,4
6,yesterday,0.0013086799,9.577672,wh-ngap,4
7,them,0.0001548421,12.656915,wh-ngap,4
8,yesterday,0.0011416745,9.774633,wh-ngap,4
9,frequently,9.745659e-05,13.324881,wh-ngap,4
10,again,0.013580119,6.20236,wh-ngap,4
1,yesterday,0.00021527756,12.181515,wh-gap,4
2,today,4.5878125e-05,14.411834,wh-gap,4
3,repeatedly,6.9505427e-06,17.134443,wh-gap,4
4,frequently,1.848841e-06,19.044947,wh-gap,4
5,again,0.00010067446,13.278015,wh-gap,4
6,yesterday,0.00024897375,11.971719,wh-gap,4
7,today,1.0900082e-05,16.485302,wh-gap,4
8,yesterday,3.9450322e-05,14.629603,wh-gap,4
9,frequently,1.6967298e-06,19.168812,wh-gap,4
10,again,0.0005684,10.780806,wh-gap,4
1,yesterday,1.2220543e-11,36.2519,nwh-ngap,4
2,today,8.924359e-09,26.739605,nwh-ngap,4
3,repeatedly,9.288047e-12,36.647762,nwh-ngap,4
4,frequently,1.5455523e-10,32.59116,nwh-ngap,4
5,again,1.0375176e-09,29.844217,nwh-ngap,4
6,yesterday,2.2966806e-09,28.697803,nwh-ngap,4
7,today,4.0939887e-09,27.863846,nwh-ngap,4
8,yesterday,7.196846e-11,33.693844,nwh-ngap,4
9,frequently,3.5608022e-10,31.38708,nwh-ngap,4
10,again,3.839659e-09,27.956375,nwh-ngap,4
1,yesterday,1.0560166e-10,33.140648,nwh-gap,4
2,today,5.854356e-06,17.382057,nwh-gap,4
3,repeatedly,4.0061957e-11,34.538975,nwh-gap,4
4,frequently,1.9962627e-08,25.578123,nwh-gap,4
5,again,1.018877e-06,19.904589,nwh-gap,4
6,yesterday,4.5516157e-07,21.067118,nwh-gap,4
7,today,1.6563645e-07,22.525476,nwh-gap,4
8,yesterday,1.2817537e-07,22.895378,nwh-gap,4
9,frequently,2.7996283e-09,28.412117,nwh-gap,4
10,again,8.497358e-08,23.48841,nwh-gap,4
